,filename,CE_g,CE_by,CE_rg,SC_g,SC_by,SC_rg,animal,name_length,BG,B_norm,condition
7083,im_8698.jpg,0.002185715,0.0009682569999999999,0.00062888,1.485166085,1.12044842,1.62416314,0.0,13,1.207129034,0.5524280079999999,
2996,im_4236.jpg,0.00466412,0.0012014060000000001,0.000428196,0.8686843809999999,0.567024478,0.808660692,0.0,13,1.207249061,0.9953152120000001,MED_NA
3560,im_4744.jpg,0.004921447,0.00093933,0.000779975,1.260160152,1.081195466,1.448438436,0.0,13,1.207475397,0.864011388,
2929,im_4176.jpg,0.006483612,0.000562252,0.000551845,0.95383732,0.781024508,1.099933142,0.0,13,1.207790433,1.032595967,MED_NA
1528,im_2555.jpg,0.005783016,0.000574673,0.000738191,0.933705991,0.450631293,0.8200517690000001,1.0,13,1.208516336,1.0647308979999999,
5912,im_7400.jpg,0.006345686999999999,0.000954567,0.001328476,1.023518676,0.549300407,0.543149144,0.0,13,1.2086726509999999,1.047597727,
63,im_1056.jpg,0.0020132870000000003,0.001253108,0.0010808389999999999,1.25498717,1.2796573070000001,1.6144612740000002,1.0,13,1.208853347,0.493795967,
5700,im_721.jpg,0.005259679000000001,0.0007515210000000001,0.000759338,0.9888903109999999,0.7913914240000001,0.987275692,0.0,12,1.209309826,1.023624087,
6303,im_7753.jpg,0.005886199999999999,0.000647791,0.000976393,0.9855776629999999,0.52085792,0.7986279409999999,0.0,13,1.209344751,1.03882098,MED_NA
268,im_1240.jpg,0.0047289409999999995,0.000760655,0.000393584,1.141777504,1.085950858,1.21605155,1.0,13,1.209519044,0.9159365690000001,
4137,im_5443.jpg,0.005040272,0.001003669,0.000763572,1.0900969409999999,0.921630505,1.100206691,1.0,13,1.2095819840000002,0.9539232990000001,
3705,im_5054.jpg,0.006257576,0.000647226,0.00087047,0.77210969,0.5487904379999999,0.631425528,0.0,13,1.2102640679999999,1.105092009,
3762,im_5105.jpg,0.005378529,0.001310802,0.002586163,0.967301262,0.717420233,0.859858355,0.0,13,1.210458312,1.021811829,MED_NA
1619,im_2637.jpg,0.005896376,0.0002064,0.000296803,0.948785133,0.356018971,0.6714837909999999,1.0,13,1.210461968,1.039762646,MED_A
5986,im_7468.jpg,0.005029535999999999,0.0010255730000000001,0.0009273160000000001,0.9926343440000001,0.87446236,1.018341505,0.0,13,1.210507523,0.9422071559999999,
6547,im_8167.jpg,0.005264445,0.000716767,0.001506728,1.0425046409999998,0.54241215,0.913394545,0.0,13,1.211005838,0.989916968,MED_NA
2514,im_3622.jpg,0.004095425,0.000900196,0.000741527,1.099034212,1.059731449,1.3748751000000001,1.0,13,1.212044796,0.861691172,
2562,im_3666.jpg,0.005767134,0.0012799089999999999,0.0012656689999999999,1.190945738,0.7837545340000001,0.939246013,1.0,13,1.212429017,0.997192491,MED_A
1493,im_2523.jpg,0.0074598830000000005,0.0005424480000000001,0.00035361,0.800372724,0.48310114600000004,0.8327069909999999,1.0,13,1.212459795,1.083146537,
6339,im_7786.jpg,0.006804073000000001,0.00076464,0.0008812889999999999,0.8858088540000001,0.8624720159999999,0.661920407,0.0,13,1.212669915,1.068330645,
3301,im_4510.jpg,0.003794263,0.001395566,0.000721698,1.1095720629999999,0.973205955,1.2932978590000002,0.0,13,1.212825236,0.815961768,
8,im_1006.jpg,0.005762921,0.00113903,0.000926646,0.9976491759999999,0.94872967,1.260096767,1.0,13,1.212853005,0.9829625240000001,
799,im_1719.jpg,0.007045509,0.000346693,0.000314738,0.9023882790000001,0.503509022,0.5633123529999999,0.0,13,1.213305434,1.11574304,
1738,im_2744.jpg,0.004673460999999999,0.0014405870000000001,0.000484475,1.1465661679999999,1.046456209,1.0812279870000001,1.0,13,1.2135372420000001,0.887926665,
389,im_135.jpg,0.005896981,0.000547863,0.00048809900000000003,0.848211467,0.728289472,1.02094234,1.0,12,1.2135701970000001,1.069086805,
1703,im_2712.jpg,0.004675394,0.001308812,0.000688432,1.046066237,0.894167002,1.098176643,1.0,13,1.213743101,0.9415093929999999,
5553,im_7078.jpg,0.0046277,0.001035289,0.000771923,1.007330515,0.861261687,0.8706362409999999,0.0,13,1.213789891,0.965545447,
5954,im_7439.jpg,0.006265129,0.0005756159999999999,0.00044269400000000004,0.917776794,0.46919478700000006,0.653840062,0.0,13,1.213814928,1.058232412,
2836,im_4092.jpg,0.004387562,0.001409302,0.000872194,1.069766588,0.870917061,1.262766443,0.0,13,1.213892164,0.9103941059999999,
2139,im_3285.jpg,0.003889612,0.00175277,0.0018357339999999999,0.793659771,1.088028575,0.7872405029999999,1.0,13,1.214301255,0.887550469,
6084,im_7556.jpg,0.00538963,0.001390036,0.0021151029999999997,0.888225598,0.47049098899999997,0.743648635,0.0,13,1.214451544,1.081230832,
760,im_1684.jpg,0.007679457,0.0006702139999999999,0.001241648,0.631274974,0.412570865,0.587356904,0.0,13,1.214586571,1.114881169,
4900,im_631.jpg,0.005702358,0.00026138,0.000440804,1.053558134,0.612373107,1.042473302,0.0,12,1.214663063,1.009150363,
5214,im_6593.jpg,0.005166598,0.002486141,0.002750427,1.037874318,1.050603398,1.170177193,0.0,13,1.214932197,1.0141903509999999,
1358,im_2401.jpg,0.00541114,0.001229413,0.0011658789999999999,0.8628434970000001,0.632080787,0.747355993,1.0,13,1.21494854,1.089562635,
837,im_1753.jpg,0.004662635,0.0015024629999999999,0.002202825,0.8051418920000001,0.637619488,0.722747631,0.0,13,1.215046815,1.03150764,MED_NA
240,im_1215.jpg,0.005962042,0.0007792910000000001,0.000719259,0.9693176859999999,0.618413361,0.8919146240000001,1.0,13,1.215065355,1.009076127,MED_A
1525,im_2552.jpg,0.00491588,0.0008026439999999999,0.000598337,0.954426109,0.68404743,1.048147623,1.0,13,1.21520266,0.985380893,MED_A
1562,im_2586.jpg,0.00481496,0.001132933,0.0006794360000000001,1.1726193409999999,0.697240155,0.860261643,1.0,13,1.215221535,0.953239921,
4064,im_5378.jpg,0.004527365,0.001920756,0.004553854,1.0846888540000001,0.9018828320000001,1.16272003,0.0,13,1.215593554,0.9512189670000001,
5259,im_6633.jpg,0.005228031,0.0019696320000000002,0.003489644,1.021026906,0.954484487,1.170647828,0.0,13,1.215968601,1.040620397,
745,im_1670.jpg,0.004615356,0.003159023,0.003330881,1.071390799,0.7523659770000001,0.8675047379999999,0.0,13,1.216336882,0.9803703029999999,
2880,im_4131.jpg,0.005265695999999999,0.0016670979999999999,0.002174143,1.025782852,0.7909995809999999,0.749504127,0.0,13,1.216350722,0.999003951,MED_NA
3590,im_4771.jpg,0.0047395829999999995,0.00087151,0.000257246,1.115390657,0.809896229,1.048078178,0.0,13,1.217032653,0.9458586170000001,
3447,im_4642.jpg,0.0047395829999999995,0.00087151,0.000257246,1.115390657,0.809896229,1.048078178,0.0,13,1.217032653,0.9458586170000001,
32,im_1028.jpg,0.006040526,0.0007112039999999999,0.000441375,1.048951024,0.840237735,0.917662682,1.0,13,1.217061999,1.0094057790000002,MED_A
6968,im_8584.jpg,0.002979426,0.0006141990000000001,0.001243238,1.57072351,1.050206333,1.441729258,0.0,13,1.2171229890000002,0.626438964,
6879,im_8496.jpg,0.0017499310000000001,0.001002389,0.001961355,1.423120285,1.372040315,1.901647915,0.0,13,1.217280448,0.48243689799999995,
4338,im_5624.jpg,0.0038844820000000003,0.001537497,0.0025962760000000002,1.0228371170000001,0.8132252090000001,1.031329285,1.0,13,1.2176047220000001,0.8232704270000001,
873,im_1786.jpg,0.005610705,0.000716382,0.000704821,1.064259002,0.757105275,0.7376765540000001,0.0,13,1.218583475,0.9775748890000001,
1425,im_2462.jpg,0.005143119,0.00056057,0.000573983,1.094495223,0.924131712,1.2762561829999999,1.0,13,1.218648338,0.9481124590000001,
7082,im_8697.jpg,0.0019196410000000001,0.0007679830000000001,0.0009530989999999999,1.529492764,1.28607079,1.855337895,0.0,13,1.218701265,0.467397484,
2598,im_3699.jpg,0.004625283,0.0009238810000000001,0.0008415489999999999,1.155950148,0.8998904990000001,0.94061521,1.0,13,1.218868782,0.89561369,
1591,im_2611.jpg,0.004853308,0.000947786,0.000817754,1.221870102,0.946033427,1.3206507,1.0,13,1.218980266,0.884766559,
6843,im_8460.jpg,0.002611023,0.000872889,0.000678564,1.4898600730000002,1.22836243,1.501237942,0.0,13,1.219146066,0.608302535,
4234,im_5530.jpg,0.002960925,0.001241795,0.0008860710000000001,1.141856752,0.867237687,1.266207279,1.0,13,1.2191700220000001,0.6863033820000001,
5070,im_6463.jpg,0.005201063,0.001020885,0.001538715,1.033080529,0.66495692,0.811943745,0.0,13,1.21925868,1.014566986,MED_NA
6317,im_7766.jpg,0.005074520999999999,0.0031913759999999997,0.00155757,0.8747353920000001,0.552366103,0.694585992,0.0,13,1.220440109,1.101545075,
217,im_1195.jpg,0.005221114000000001,0.000769835,0.0008693039999999999,1.028354113,0.884098942,1.239223042,1.0,13,1.220619507,0.99537658,MED_A
4136,im_5442.jpg,0.007588971999999999,0.000374082,0.000696531,0.9404283040000001,0.36579385600000003,0.7247031159999999,1.0,13,1.221069086,1.077607604,MED_A
5106,im_6496.jpg,0.0066055,0.001566105,0.001021371,1.111355277,0.934737831,0.871007705,0.0,13,1.2210997270000001,1.014780805,MED_NA
4910,im_6319.jpg,0.004700245,0.0020669029999999997,0.0033746970000000003,0.9941894059999999,0.770414005,0.825597068,0.0,13,1.221232909,0.996563366,MED_NA
170,im_1152.jpg,0.004801,0.000873112,0.0007842039999999999,1.077721193,0.68874357,1.097993842,1.0,13,1.221355387,0.9529889140000001,
19,im_1016.jpg,0.005677746,0.000696645,0.0008221639999999999,0.9473764029999999,0.997221723,1.23654492,1.0,13,1.221369744,1.01162388,
3029,im_4266.jpg,0.007289606999999999,0.001134644,0.0018702870000000002,0.912749128,0.652906538,0.810583475,0.0,13,1.22141192,1.058322548,
2502,im_3611.jpg,0.004129218,0.000992655,0.000589071,1.3668198169999999,0.606564468,0.850279515,1.0,13,1.221415376,0.816288945,
482,im_1433.jpg,0.005390293000000001,0.000275158,0.000235777,1.228816648,0.580363014,0.9095134970000001,0.0,13,1.221573717,0.9613513690000001,
6307,im_7757.jpg,0.004821284,0.0018470070000000001,0.001159354,0.971926015,0.70056013,0.80305028,0.0,13,1.221819571,1.024387749,
3779,im_5120.jpg,0.005590594,0.001573954,0.0008436489999999999,0.8010889440000001,0.355909844,0.588881477,0.0,13,1.22190463,1.101873914,
6494,im_8114.jpg,0.004930596,0.001272822,0.0015234410000000002,0.9481220109999999,0.957608702,1.113876354,1.0,13,1.222181158,0.977515118,
899,im_189.jpg,0.006353441,0.00041783099999999996,0.000436236,0.765925691,0.693380233,1.057502693,1.0,12,1.222339729,1.102822398,
2437,im_3553.jpg,0.005294483000000001,0.001061228,0.001129569,0.9091820829999999,0.546609053,0.636323028,1.0,13,1.223133066,1.062847012,MED_A
2155,im_33.jpg,0.004555623,0.0009790180000000001,0.000908654,1.485884073,1.398547175,1.536800915,1.0,11,1.2232148379999999,0.780223835,
4778,im_620.jpg,0.004732191,0.00047399300000000003,0.000392317,1.336042606,0.7592300809999999,1.054783981,0.0,12,1.223496156,0.8747086,
1520,im_2548.jpg,0.006072418,0.000623104,0.0006727339999999999,0.9131941579999999,0.7604753479999999,0.820961295,1.0,13,1.223593676,1.047678985,
6583,im_8202.jpg,0.005200745,0.000115611,0.000242628,1.4173284480000001,0.737260323,1.216895506,0.0,13,1.223781206,0.9074424179999999,
143,im_1128.jpg,0.0060547,0.0016708270000000002,0.00121813,0.829922823,0.846459277,0.737857195,1.0,13,1.223787368,1.02896159,MED_A
6256,im_7710.jpg,0.005612961,0.000793376,0.001354311,1.0670141020000001,0.510774182,0.653423445,0.0,13,1.223880216,1.026706195,
4110,im_5419.jpg,0.005336798,0.000924574,0.000546662,1.05265984,0.833165997,1.165389505,1.0,13,1.224034955,1.0523695020000001,MED_A
5397,im_6758.jpg,0.004688378,0.001682836,0.0031126340000000004,1.107681229,0.925876226,0.9616557290000001,0.0,13,1.22418845,0.986801796,
286,im_1257.jpg,0.00630914,0.001302192,0.002378749,0.7838185390000001,0.582549109,0.6988308809999999,1.0,13,1.224238977,1.113059613,
4383,im_5665.jpg,0.004545171,0.0014326179999999999,0.0012493060000000002,1.055390786,1.08557791,1.4847536940000001,1.0,13,1.2243144540000002,0.910857368,
3771,im_5113.jpg,0.004970145,0.001305227,0.0009763969999999999,1.106251182,0.592358571,0.702259885,0.0,13,1.224424351,1.068230311,
1369,im_2411.jpg,0.006616286999999999,0.000961425,0.000824583,0.899649875,0.7735254490000001,1.007919501,1.0,13,1.225032983,1.104755077,
5057,im_6451.jpg,0.004917556,0.0014501529999999998,0.0038293109999999997,0.99259663,0.6579974439999999,0.7369403059999999,0.0,13,1.225094822,0.995423897,MED_NA
6468,im_8089.jpg,0.006845643,0.000613852,0.001064648,0.889320463,0.43612944299999995,0.878808225,0.0,13,1.225899971,1.07400204,
386,im_1347.jpg,0.005576271999999999,0.000876905,0.00093659,0.9375493429999999,0.518693772,1.075856863,1.0,13,1.22590024,1.042937432,MED_A
6873,im_8490.jpg,0.0026792929999999997,0.000805492,0.000551708,1.5383084930000002,1.1103085209999999,1.8633417730000001,0.0,13,1.225924027,0.609039812,
1380,im_2421.jpg,0.004985766,0.00035595099999999997,0.000369121,1.319758157,0.718908598,1.130121365,1.0,13,1.226651711,0.9340163909999999,
2655,im_375.jpg,0.005109113,0.0005731169999999999,0.000653342,1.3190936359999998,1.0530634079999999,1.439332784,1.0,12,1.22668112,0.8950941509999999,
1700,im_271.jpg,0.0044181970000000004,0.0008854939999999999,0.0007807269999999999,1.4197599369999998,0.847668181,1.0671742359999998,1.0,12,1.22677749,0.8496409140000001,
573,im_1515.jpg,0.006120064000000001,0.0007354639999999999,0.0006160180000000001,1.0624413590000001,0.6809709509999999,1.007018998,0.0,13,1.227857267,1.042017197,
3336,im_4542.jpg,0.005466693000000001,0.0006177509999999999,0.001678701,0.893287257,0.75043107,1.186558865,0.0,13,1.227911055,1.036695915,
1017,im_2095.jpg,0.005426303,0.0013791539999999998,0.0013636879999999998,0.8215462440000001,0.857818345,1.11301372,1.0,13,1.228109023,1.041652053,
890,im_1800.jpg,0.005335225999999999,0.000406495,0.000411174,1.141617626,0.952312855,1.287380878,0.0,13,1.228297733,0.996246702,
152,im_1136.jpg,0.004128809000000001,0.00119864,0.0009048519999999999,1.254977217,1.014058383,1.268460856,1.0,13,1.2287758009999998,0.851882998,
6175,im_7638.jpg,0.007052523000000001,0.0011056080000000001,0.000684917,1.0451579340000001,0.707715155,0.73957745,0.0,13,1.228997298,1.034309483,MED_NA
5435,im_6792.jpg,0.006026134,0.0014678789999999998,0.001003381,0.841746661,0.669849673,0.8814932320000001,0.0,13,1.229136059,1.070131044,MED_NA
4611,im_605.jpg,0.004725677,0.000819269,0.000348216,1.170823098,0.90280386,0.982998296,0.0,12,1.229222729,0.929883137,
4922,im_633.jpg,0.005187656,0.000129517,0.000133374,1.4164001609999999,0.49445207799999996,0.874463732,0.0,12,1.230027831,0.912805577,
2577,im_368.jpg,0.005561693,0.00085301,0.0011255999999999998,1.013729154,0.702330958,1.00782286,1.0,12,1.230098796,1.012184241,MED_A
2378,im_350.jpg,0.003368414,0.002258638,0.0010981839999999999,1.0033018470000001,0.933949666,0.902101115,1.0,12,1.230228858,0.8792084729999999,
5974,im_7457.jpg,0.004829204,0.001144575,0.001082573,1.080575801,0.842764051,0.9221424420000001,0.0,13,1.230300229,0.959203593,
4739,im_6165.jpg,0.0059597569999999996,0.000704355,0.001044377,0.919866917,0.303938722,0.598318119,0.0,13,1.230532184,1.051152392,
5500,im_703.jpg,0.004268555,0.0009346039999999999,0.00087772,1.095792802,1.002887869,1.585944166,0.0,12,1.23076552,0.865276339,
5196,im_6577.jpg,0.004722315,0.001333242,0.000703752,0.9686221559999999,0.698138321,0.675174827,0.0,13,1.230795183,0.9940823259999999,
464,im_1417.jpg,0.005688220999999999,0.000618952,0.000979393,0.985660833,0.432227755,0.7533661190000001,0.0,13,1.230816773,1.086898286,MED_NA
5633,im_715.jpg,0.005148968,0.000751362,0.0009317310000000001,0.965193155,0.660719625,1.119494927,0.0,12,1.2311452059999999,1.037512303,
536,im_1482.jpg,0.006480166,0.000938939,0.001174498,0.934135547,0.439954894,0.8129135479999999,0.0,13,1.231145962,1.113706248,
6816,im_8433.jpg,0.002252331,0.0007462839999999999,0.000593623,1.504945253,1.35574779,1.5976971219999998,0.0,13,1.23144917,0.53126412,
1934,im_310.jpg,0.002701597,0.001019953,0.001101277,1.3668647109999998,1.23315729,1.580687129,1.0,12,1.231497635,0.5734775089999999,
3323,im_4530.jpg,0.005602661,0.000315244,0.000248217,1.232271539,0.845863715,1.147388832,0.0,13,1.231629105,1.0004862159999999,
3923,im_5250.jpg,0.005637263000000001,0.001133919,0.001054235,0.95326284,0.406219975,0.710697067,0.0,13,1.231720857,1.10401662,
515,im_1463.jpg,0.005699773000000001,0.000863492,0.001060121,1.066763829,0.5773375860000001,0.6699397779999999,0.0,13,1.231768688,1.041977776,MED_NA
2366,im_349.jpg,0.006701613,0.000429115,0.000619309,0.60994172,0.36706531,0.608315412,1.0,12,1.2317694890000002,1.146660265,
4460,im_5734.jpg,0.004326285,0.000705419,0.0006939930000000001,1.377674698,0.960674314,1.329381049,1.0,13,1.2317817709999999,0.834904833,
7196,im_96.jpg,0.004269066,0.000655012,0.000722368,1.543128679,1.1021286,1.462339399,1.0,11,1.232018254,0.7759906,
6872,im_8489.jpg,0.000817847,0.0017490779999999998,0.004149584,1.058746821,1.207363578,1.46582644,0.0,13,1.232610061,0.415733144,
6222,im_7680.jpg,0.007448239000000001,0.001228071,0.002447743,1.0036898109999999,0.431799173,0.731365048,0.0,13,1.232978492,1.09415711,
5554,im_7079.jpg,0.00546822,0.000869141,0.000782362,1.170705768,0.766646917,0.7475167140000001,0.0,13,1.233037929,0.9974285279999999,
2576,im_3679.jpg,0.005003185,0.000723205,0.0008740239999999999,1.113656155,0.945949027,1.216542469,1.0,13,1.233406639,0.9551312120000001,
1809,im_288.jpg,0.004736384000000001,0.001331816,0.00156834,1.017698253,1.065064931,1.520029922,1.0,12,1.23347396,0.9510272679999999,
3964,im_5288.jpg,0.007287030999999999,0.000551734,0.000541466,0.8994092579999999,0.6928072679999999,0.897989018,0.0,13,1.2337472170000001,1.119875311,
4764,im_6188.jpg,0.00625276,0.001569371,0.0025160720000000003,0.8578827309999999,0.705572448,0.92023802,0.0,13,1.2337970679999999,1.140942643,
259,im_1232.jpg,0.005838535,0.00017636,0.00025263200000000003,1.077974892,0.863627461,1.138721492,1.0,13,1.233864274,1.043691915,MED_A
1136,im_2201.jpg,0.0043861690000000005,0.001001008,0.000634063,1.3948444969999998,1.03863246,1.355379694,1.0,13,1.233894947,0.854237322,
5061,im_6455.jpg,0.0065553619999999995,0.00035839199999999997,0.000513219,0.993707993,0.584761691,0.844506586,0.0,13,1.234023809,1.08733493,
4138,im_5444.jpg,0.0032103170000000003,0.002372851,0.0027018990000000002,0.704495034,0.645936204,1.041755668,1.0,13,1.234062244,0.9152353520000001,
7043,im_8658.jpg,0.0021853660000000002,0.0009714639999999999,0.001483942,1.4660979319999998,1.303476651,1.966277047,0.0,13,1.23477562,0.555039194,
6035,im_7511.jpg,0.005335901999999999,0.000973318,0.000839201,1.136688035,0.5466560189999999,0.6988218629999999,0.0,13,1.2347768940000001,0.99954787,
1245,im_230.jpg,0.005635505,0.000671862,0.00073971,1.125609656,0.9334950340000001,1.156719841,1.0,12,1.234781337,0.99337784,
297,im_1267.jpg,0.004270892,0.000925357,0.000863253,1.218368399,1.187133703,1.660194727,1.0,13,1.235242083,0.877073798,
5734,im_7240.jpg,0.005879837,0.0004971590000000001,0.000493649,1.1009023690000002,0.569733299,0.9610972790000001,0.0,13,1.23584447,1.033170562,
628,im_1565.jpg,0.006941215,0.000523155,0.000684603,0.868407252,0.512726905,0.958758627,0.0,13,1.236055064,1.105551497,
5291,im_6662.jpg,0.004579025,0.001045607,0.000614387,1.193290488,0.981304003,1.154146211,0.0,13,1.236101735,0.905002977,
6546,im_8166.jpg,0.005359123,0.001214529,0.000932135,0.73043879,0.541498999,0.835862875,0.0,13,1.236191971,1.063474354,MED_NA
5985,im_7467.jpg,0.002339126,0.0016887170000000002,0.0008855110000000001,1.0744612690000002,1.4322765819999999,1.3096757940000001,0.0,13,1.236678196,0.6534984229999999,
4676,im_6108.jpg,0.007097856,0.0005844719999999999,0.0008514789999999999,0.972102239,0.315775268,0.592447238,0.0,13,1.236688442,1.129391615,
4945,im_6350.jpg,0.005579253,0.001687026,0.001695939,0.895288937,0.629301193,0.775517228,0.0,13,1.2369164,1.045633201,
4839,im_6255.jpg,0.005548091,0.0008839130000000001,0.000702782,1.154471834,0.637394211,0.8300451109999999,0.0,13,1.2374273690000002,1.0048033490000001,
4642,im_6078.jpg,0.00677167,0.00042156699999999997,0.0005561380000000001,0.9124419090000001,0.29193362300000003,0.7143020309999999,0.0,13,1.237596489,1.115462425,
6223,im_7681.jpg,0.0037961490000000004,0.002587917,0.000984778,0.826528532,0.782728524,0.985362563,0.0,13,1.237818699,1.010527331,MED_NA
5938,im_7424.jpg,0.006971446,0.000985841,0.0007840260000000001,0.707755538,0.380879398,0.5903479739999999,0.0,13,1.237934948,1.146472856,
3505,im_4695.jpg,0.005651389000000001,0.00066505,0.000512448,0.917480205,0.47296617799999996,0.869246492,0.0,13,1.23793637,1.040812865,
1820,im_298.jpg,0.004314897,0.00156176,0.0013389379999999998,1.056011193,0.905662616,1.080897821,1.0,12,1.238263509,0.891233614,
7151,im_8765.jpg,0.002892145,0.000738754,0.000857298,1.5671662469999998,1.238248958,1.556035372,0.0,13,1.238565654,0.643639571,
7139,im_8753.jpg,0.002614553,0.000715677,0.0013874039999999999,1.4939375169999998,1.240192084,1.7343746690000001,0.0,13,1.238632398,0.5855731510000001,
862,im_1776.jpg,0.006455186,0.0009765139999999999,0.002263084,0.76405959,0.467887757,0.5814409429999999,0.0,13,1.238987349,1.140780576,
817,im_1735.jpg,0.005845039000000001,0.000856753,0.001143745,1.120817577,0.8593623309999999,1.014897845,0.0,13,1.239319593,1.028035526,
3683,im_5034.jpg,0.005690094000000001,0.001011591,0.0009555480000000001,0.8733182009999999,0.425955687,0.708290595,0.0,13,1.2394029020000001,1.091381475,
2452,im_3567.jpg,0.0053103709999999995,0.000847486,0.000863597,0.958673405,0.596406519,0.8333860609999999,1.0,13,1.239960785,1.011793688,MED_A
6926,im_8542.jpg,0.0032021759999999997,0.000666878,0.000473966,1.5530697930000001,1.099813408,1.57437088,0.0,13,1.240001305,0.685685123,
3023,im_4260.jpg,0.0056289140000000005,0.0009614280000000001,0.001216204,0.925017566,0.807103508,1.025190456,0.0,13,1.240165406,1.048633154,
5375,im_6738.jpg,0.005719116,0.000997926,0.0031703540000000002,0.998979163,0.559709845,0.746875347,0.0,13,1.240456321,1.03130751,
5931,im_7418.jpg,0.005790857,0.000865848,0.00095254,1.089598471,0.8640159140000001,1.048250573,0.0,13,1.2405421220000001,1.009660995,
3667,im_502.jpg,0.00547137,0.00044484699999999995,0.000392814,1.3458967830000002,0.9531681129999999,1.256272129,0.0,12,1.2407130020000001,0.909932031,
6894,im_8510.jpg,0.003410358,0.00045740099999999997,0.000297306,1.614568015,0.95430946,1.4520112330000001,0.0,13,1.240778432,0.7012320759999999,
4824,im_6241.jpg,0.005001048,0.002917367,0.00293463,0.9904693729999999,0.79452448,0.79149562,0.0,13,1.2409948929999999,1.035009641,
6019,im_7498.jpg,0.00607611,0.000587185,0.0006469140000000001,1.236925432,0.826698435,0.845262508,0.0,13,1.241144539,1.0045363999999999,
6509,im_8129.jpg,0.004950272,0.0016797270000000002,0.001608437,0.725500138,0.63081878,0.917225427,0.0,13,1.241164722,1.08088403,
4779,im_6200.jpg,0.006505289,0.00047420599999999997,0.002341549,0.677121469,0.368072616,0.507012628,0.0,13,1.241181402,1.13636184,
6060,im_7534.jpg,0.005629092,0.000766645,0.000399845,1.1340647590000001,0.652768871,1.250504343,0.0,13,1.241213119,0.982163132,
4129,im_5436.jpg,0.0060395430000000005,0.000657787,0.00097853,1.01201992,0.751459074,0.975724413,1.0,13,1.24172964,1.065662883,MED_A
3479,im_4671.jpg,0.004659674,0.001232745,0.0008012439999999999,1.219294887,1.015398974,1.141614837,0.0,13,1.241752122,0.9440160679999999,
7092,im_8706.jpg,0.002812367,0.000692617,0.001245636,1.471651957,1.244654379,1.823073731,0.0,13,1.241927507,0.60746482,
4525,im_5793.jpg,0.0042136000000000005,0.000962357,0.0007747460000000001,1.224239859,1.20905907,1.142689693,1.0,13,1.242066401,0.83460835,
5533,im_706.jpg,0.005356399,0.00045133900000000004,0.00024776599999999996,1.225400185,0.491413815,0.827640362,0.0,12,1.2421876379999999,0.995583723,
830,im_1747.jpg,0.006499848000000001,0.0013204039999999998,0.001631711,1.062554575,0.558264095,0.631528883,0.0,13,1.2424132159999999,1.0827704470000001,
1194,im_2254.jpg,0.005262548000000001,0.000669419,0.000652326,1.00701519,0.69326891,0.738336927,1.0,13,1.242442155,1.019506929,MED_A
3326,im_4533.jpg,0.006348283000000001,0.0011848989999999999,0.000446047,0.988996972,0.505437487,0.8986098379999999,0.0,13,1.242478126,1.110725813,
6965,im_8581.jpg,0.00296345,0.000583096,0.000532329,1.59380785,1.183883242,1.779459075,0.0,13,1.242781913,0.625874586,
1187,im_2248.jpg,0.0047730559999999995,0.000386505,0.000498114,1.376160263,0.898056238,1.134557505,1.0,13,1.243027252,0.891099599,
5483,im_7014.jpg,0.006801557,0.000890359,0.001821286,0.884337293,0.480276317,0.731289443,0.0,13,1.243057256,1.0938356740000001,
5263,im_6637.jpg,0.0030889629999999997,0.002799377,0.005983326999999999,0.8482401340000001,0.690933855,0.73245132,0.0,13,1.243074381,0.9377042109999999,
2539,im_3645.jpg,0.006033193,0.001384946,0.00154068,0.879029651,0.825164496,1.053955624,1.0,13,1.243081364,1.048618291,MED_A
3487,im_4679.jpg,0.0035566490000000003,0.00119144,0.000524196,1.15830886,0.9027542140000001,0.9743871590000001,0.0,13,1.243319069,0.782504207,
125,im_1111.jpg,0.005999902,0.000794725,0.001153239,0.819936937,0.670044604,1.0451768940000001,1.0,13,1.2434338120000001,1.07452229,MED_A
4644,im_608.jpg,0.005951781,0.000351797,0.000299834,1.092301841,0.438429558,0.928338957,0.0,12,1.243501815,1.050960975,MED_NA
548,im_1493.jpg,0.006419506,0.000721356,0.002503001,0.7647619370000001,0.410756425,0.720127373,0.0,13,1.243587646,1.153605919,
4737,im_6163.jpg,0.006309704,0.0019518329999999998,0.000740613,0.8938506890000001,0.629363778,0.8800139109999999,0.0,13,1.243958195,1.114647202,
6869,im_8486.jpg,0.002095177,0.001277296,0.001310413,1.450424095,1.3769786469999998,1.730567824,0.0,13,1.244035628,0.5553907260000001,
767,im_1690.jpg,0.005511281,0.002592715,0.003327395,1.025384915,0.833850792,1.025022101,0.0,13,1.244485797,1.033901397,
2516,im_3624.jpg,0.004204666,0.001371486,0.000986097,1.0252934340000002,0.6005957479999999,0.722587883,1.0,13,1.245447771,0.913395983,
687,im_1618.jpg,0.005718504,0.000979139,0.0015775770000000001,1.004852554,0.5293369760000001,0.6928281890000001,0.0,13,1.245688312,1.056708497,
4264,im_5558.jpg,0.005471146,0.001362656,0.0014884770000000002,0.9302522809999999,0.942910494,1.2994732340000001,1.0,13,1.245747957,1.033246277,MED_A
6320,im_7769.jpg,0.006986269,0.000971063,0.001480491,0.8634910840000001,0.687589186,0.718585508,0.0,13,1.2458614159999999,1.090906275,MED_NA
4868,im_6281.jpg,0.006173641999999999,0.000397512,0.000522645,1.2435921220000001,0.667443217,0.5768846120000001,0.0,13,1.245918203,0.9988149359999999,
