filename,SC_gray,SC_blue_yellow,SC_red_green,CE_gray,CE_blue_yellow,CE_red_green,BG_diag,B_norm
'im_5629.jpg',0.871497044,0.72217548,1.043889618,0.000596611,0.000145281,0.000258423,0.571428083,0.049333269
'im_563.jpg',0.721304928,0.36760677,0.749794898,0.001877217,0.000122105,0.000138429,0.550691021,0.280440699
'im_5630.jpg',0.762311875,0.837392462,1.075722218,0.002453403,0.001508982,0.000944092,0.864628594,0.575219547
'im_5631.jpg',0.668923744,0.47209557,0.533358656,0.001916793,0.000874301,0.000385892,0.423510772,0.078021401
'im_5632.jpg',0.582948647,0.532451585,0.510652167,0.001719083,0.000198385,0.000279941,0.454060779,0.200822314
'im_5633.jpg',0.771162279,0.656649513,0.961858095,0.001233836,0.000239325,0.000164214,0.516073028,0.125484021
'im_5634.jpg',0.869194856,0.24198696,0.494258543,0.004155027,0.001127722,0.000959698,0.876468255,0.683256591
'im_5635.jpg',1.43305686,0.594909759,0.719558007,0.007608375,0.000267777,0.000153021,1.67834946,1.427678845
'im_5636.jpg',1.101260157,0.783518093,1.149476844,0.004044503,0.000612029,0.000477555,1.040749471,0.748562171
'im_5637.jpg',0.949403025,0.667903496,0.928091786,0.002902814,0.000711499,0.000808249,0.865488475,0.561218914
'im_5638.jpg',0.849481447,0.624584087,0.611085679,0.004232516,0.000558752,0.000384104,0.935662525,0.73448346
'im_5639.jpg',1.342125867,0.866262745,1.394166166,0.007227766,0.002047098,0.001747547,1.817979662,1.518467488
'im_564.jpg',1.247449327,0.500070271,0.657296337,0.003512253,0.000176145,0.000166918,0.927531925,0.56151328
'im_5640.jpg',0.548982152,0.557742744,0.645722057,0.000568035,0.000476037,0.000264902,3.75E-01,0.028492568
'im_5641.jpg',0.932235919,0.677939651,0.942907531,0.005713861,0.000345797,0.000256764,0.923457776,0.682338904
'im_5642.jpg',1.115311541,0.949337482,1.259965714,0.004580201,0.00080259,0.000619064,1.154159362,0.844015161
'im_5643.jpg',1.298786339,1.193592672,1.304794224,0.004379896,0.001351286,0.00136781,1.261029127,0.827667791
'im_5644.jpg',0.788139543,0.915240379,0.963768037,0.001011737,0.000596187,0.00013637,0.587620474,0.161659781
'im_5645.jpg',0.618720545,0.480945278,0.539295022,0.001356573,0.000673884,0.000228826,0.624517273,0.229583994
'im_5646.jpg',1.344300242,1.305664358,1.191498409,0.010367494,0.002180836,0.00144521,2.537726209,2.295642225
'im_5647.jpg',1.019973578,0.822444527,1.154667113,0.006740537,0.001072232,0.000893136,1.401058076,1.22525175
'im_5648.jpg',1.101305837,0.96351599,1.218534489,0.002845351,0.000558908,0.000625372,0.77169471,0.35873584
'im_5649.jpg',1.060756079,0.774006667,0.797615458,0.006436541,0.001049641,0.001223975,1.38252772,1.175433287
'im_565.jpg',1.267068089,0.644043893,0.96566483,0.0038578,0.000365514,0.000197983,1.038890445,0.687608016
'im_5650.jpg',1.317644727,1.217338931,1.557600728,0.00828042,0.001596161,0.001161469,2.015899585,1.72396591
'im_5651.jpg',1.026491644,0.827642079,1.017983563,0.004064598,0.000531756,0.000346778,1.028083855,0.758551652
'im_5652.jpg',0.978741352,0.93792588,1.149644549,0.002744169,0.000637467,0.000692122,0.869981592,0.528053162
'im_5653.jpg',1.144576336,1.099890467,1.387431557,0.008283669,0.002033786,0.001091649,2.014562416,1.809290393
'im_5654.jpg',1.034582698,0.870811993,0.793304658,0.004548913,0.00133487,0.003789003,0.843512509,0.573373576
'im_5655.jpg',1.008957122,0.957006514,0.861406926,0.00315638,0.000913287,0.001207153,0.767179691,0.444964434
'im_5656.jpg',0.77814092,0.454833607,0.666582814,0.002829385,0.000942093,0.001016421,0.83368859,0.522821435
'im_5657.jpg',1.150756186,0.935622106,1.103262141,0.002242254,0.00042303,9.13E-05,0.724900047,0.253369637
'im_5658.jpg',0.782522705,0.696366085,1.067728309,0.002374372,0.000430528,0.000531091,0.638289217,0.383177977
'im_5659.jpg',1.19559089,0.976608891,1.172154433,0.006453075,0.000942409,0.001012356,1.46568827,1.200076921
'im_566.jpg',1.22728401,0.804760555,1.327638599,0.004236061,0.000373582,0.000418034,0.813857516,0.434123932
'im_5660.jpg',0.614434514,0.340038271,0.560337482,0.002154024,0.000111612,0.000124775,0.492557955,0.250421995
'im_5661.jpg',0.937550692,0.380625626,0.504924565,0.003539116,0.000130295,0.000279642,0.775955306,0.526100704
'im_5662.jpg',0.153593279,0.469755533,0.592151508,9.70E-05,0.000308761,0.000469694,3.64E-01,0.008236327
'im_5663.jpg',0.786994878,0.484354209,0.650683605,0.00365092,0.000552721,0.000381718,0.853928552,0.649399529
'im_5664.jpg',1.399960158,1.039790276,1.200674349,0.006265295,0.001128898,0.000988249,1.677396104,1.302525811
'im_5665.jpg',1.055390786,1.08557791,1.484753694,0.004545171,0.001432618,0.001249306,1.224314454,0.910857368
'im_5666.jpg',0.713170622,0.503276573,0.679326625,0.002715132,0.000455818,0.000446792,0.613818571,0.415395387
'im_5667.jpg',0.962439026,0.445384962,0.386737183,0.003049997,0.000189179,0.000581129,0.777804224,0.468553629
'im_5668.jpg',1.008041237,0.849415441,1.262736609,0.003934851,0.000540439,0.000274175,0.917771443,0.634040691
'im_5669.jpg',1.106487323,1.062133226,1.278138121,0.007297748,0.001755896,0.000502081,1.9154534,1.646435542
'im_567.jpg',0.911434968,0.661627387,1.028264739,0.003990593,0.000545624,0.000326999,0.792090045,0.502068031
'im_5670.jpg',0.863903535,0.876896758,1.050422048,0.003075589,0.000489604,0.000403686,0.742063616,0.493970685
'im_5671.jpg',0.833629704,0.957814838,0.916695485,0.003347151,0.000683675,0.000421284,0.71979106,0.481674907
'im_5672.jpg',0.751869871,0.884568359,1.026549891,0.00347895,0.001190423,0.001406362,0.881253291,0.660554273
'im_5673.jpg',0.786468655,0.467066772,1.105748535,0.008748029,0.001301806,0.000862926,1.409049115,1.331268497
'im_5674.jpg',1.041015995,0.965962108,1.207120973,0.004430861,0.000457118,0.0006447,1.022379109,0.75548882
'im_5675.jpg',0.83582569,0.495664921,0.689304106,0.003375494,0.00069986,0.000600928,0.809186147,0.561727463
'im_5676.jpg',0.838333192,0.683829691,0.91893602,0.003243625,0.00090826,0.000683401,0.708736898,0.464785781
'im_5677.jpg',1.264198169,0.966289687,1.075023881,0.007090823,0.00136001,0.002256507,1.75444166,1.481067351
'im_5678.jpg',1.023835061,0.915209661,0.951541637,0.00426824,0.001281646,0.000698031,1.198895132,0.877222918
'im_5679.jpg',1.041309591,0.903772152,1.037511873,0.006180965,0.000882547,0.000788795,1.362993569,1.165254935
'im_568.jpg',1.400909615,1.078626402,1.538255354,0.005562241,0.000631511,0.000698392,1.375763849,1.023532225
'im_5680.jpg',0.788570516,0.914985425,1.113308153,0.002973848,0.000700045,0.000729137,0.721343752,0.404307068
'im_5681.jpg',1.004183027,1.033623559,1.3513445,0.00573527,0.001210303,0.001004752,1.361897284,1.096353395
'im_5682.jpg',0.779218141,0.688115427,0.93827666,0.002636111,0.000439765,0.000269397,0.65492992,0.365544007
'im_5683.jpg',0.553211347,0.410185877,0.695226176,0.001049863,0.000617719,0.000320684,0.437040116,0.126055006
'im_5684.jpg',1.157744253,1.375845689,1.501279115,0.004671887,0.001293896,0.001278213,1.448183982,1.015868086
'im_5685.jpg',0.970904475,0.805566888,1.037238249,0.00443051,0.001028568,0.000746478,1.117582096,0.890883729
'im_5686.jpg',1.042210105,0.91863239,1.221411191,0.005676464,0.001047362,0.001172787,1.3630962,1.169500159
'im_5687.jpg',0.60736847,0.871737507,0.581776609,0.002185786,0.002802673,0.001482963,0.689724853,0.540283954
'im_5688.jpg',1.002970706,0.699863032,0.844963164,0.002593328,0.000198726,0.000350407,0.770591166,0.407868513
'im_5689.jpg',0.517860287,0.476837674,0.89556208,0.0005547,0.00053686,0.000409575,0.455299123,0.103223208
'im_569.jpg',1.223111372,1.415207859,1.476954387,0.007680305,0.003069408,0.001787714,2.334920718,1.935725681
'im_5690.jpg',1.678034964,1.698380353,1.506524858,0.009679858,0.003676449,0.001416108,2.636986815,2.2901814
'im_5691.jpg',0.919383206,0.846473368,1.01367601,0.003855868,0.000969766,0.001036388,0.928046417,0.64775773
'im_5692.jpg',1.389896241,1.02609653,1.459999004,0.010777646,0.001625713,0.001032781,2.406538184,2.185139684
'im_5693.jpg',0.924460605,0.656384477,1.075967744,0.004447293,0.000449077,0.000275165,0.792895484,0.540650332
'im_5694.jpg',1.046717189,0.752829506,0.833930598,0.003010159,0.000523798,0.000380362,0.763326847,0.368306514
'im_5695.jpg',0.76103292,0.728631615,1.352893355,0.003865639,0.000439125,0.000428681,0.823625611,0.608658777
'im_5696.jpg',0.681385877,0.522991671,0.906864505,0.001517591,0.00030309,0.000204564,0.508385612,0.244440155
'im_5697.jpg',0.741869389,0.565778137,0.675212837,0.001989343,0.000181197,0.000163872,0.541837816,0.212102997
'im_5698.jpg',0.807016994,0.874959947,0.985551736,0.004268013,0.000444637,0.000700622,0.840050205,0.633732453
'im_5699.jpg',1.208023627,0.974689013,1.295352721,0.003840283,0.000856435,0.001924911,0.887855211,0.502880303
'im_57.jpg',1.14265875,0.983087848,1.094176808,0.007241328,0.001208806,0.000795235,1.492272357,1.269662807
'im_570.jpg',1.261899322,1.072261728,1.560905101,0.006891764,0.000522837,0.000615043,1.57609225,1.33351165
'im_5700.jpg',0.967459933,0.701549308,0.991441159,0.00678555,0.001138525,0.001206407,1.46990681,1.273396383
'im_5701.jpg',0.797511846,0.553484869,0.804103459,0.001847088,0.000167861,0.000135826,0.561922263,0.30458511
'im_5702.jpg',0.83582086,0.736135244,0.945114058,0.003464049,0.002403658,0.000865536,1.016214866,0.794882051
'im_5703.jpg',0.737205441,0.554474685,0.78084544,0.001639622,0.001077133,0.000742311,0.650858847,0.327458588
'im_5704.jpg',1.585709986,1.081725141,1.488345961,0.009729505,0.001839558,0.001044773,2.48509889,2.150011603
'im_5705.jpg',0.687455108,0.507454489,0.468984457,0.004678706,0.000167295,0.000125326,0.66811573,0.541399401
'im_5706.jpg',1.493922271,1.003603969,1.42147689,0.006298569,0.000421688,0.000474201,1.501493076,1.184687439
'im_5707.jpg',1.06529456,0.619246521,0.752696406,0.007932037,0.001971686,0.000789022,1.730925373,1.6001686
'im_5708.jpg',1.064457016,1.001124657,1.213723885,0.002032877,0.000709009,0.000693359,0.763036559,0.338002587
'im_5709.jpg',0.691453022,0.423674454,0.434441055,0.002930834,0.000155956,5.44E-05,0.528073135,0.31653899
'im_571.jpg',1.092926541,0.283853806,0.72691291,0.003463349,6.04E-05,0.000131659,0.832449276,0.570633932
'im_5710.jpg',1.009812744,0.840551965,0.960634509,0.003253295,0.000548118,0.000509917,0.696802706,0.355326081
'im_5711.jpg',1.330739905,1.088285995,1.485940181,0.005062171,0.001447671,0.000671945,1.486979026,1.108330939
'im_5712.jpg',0.833217363,0.633197035,0.574144434,0.004163527,0.000518364,0.000415072,0.881393139,0.695280261
'im_5713.jpg',0.468339273,0.421890339,0.670395059,0.000697638,0.001010566,0.000679244,0.395351132,0.107873959
'im_5714.jpg',0.797819898,0.694901661,0.828915723,0.004062659,0.000655676,0.000853518,0.86957459,0.63960073
'im_5715.jpg',1.103756518,0.830424049,1.196540455,0.002755001,0.000348499,0.000355154,0.816062422,0.431554541
'im_5716.jpg',1.189007245,0.813371775,1.436448336,0.004857061,0.000362027,0.001165183,1.141746279,0.876482959
'im_5717.jpg',0.838319314,0.456947729,0.73858298,0.000728888,0.000461283,0.000873106,0.480890582,0.048678277
'im_5718.jpg',0.87041681,0.559792909,0.7881185,0.005624039,0.000684975,0.000669617,1.056608779,0.920754855
'im_5719.jpg',1.097812568,0.943967223,1.172943211,0.007657353,0.001120962,0.000605852,1.719657175,1.514919644
'im_572.jpg',1.225691695,1.25012755,1.373994646,0.007620786,0.001890506,0.000552906,2.007105604,1.701830306
'im_5720.jpg',1.046151576,0.972879701,1.181819503,0.005055679,0.001595151,0.001509806,1.272012762,1.021369732
'im_5721.jpg',0.968598966,0.703729956,0.959176334,0.002701647,0.000272482,0.000246788,0.666601277,0.339667323
'im_5722.jpg',0.537442686,0.585136823,0.730241007,0.002705792,0.00231278,0.001461683,0.663599225,0.526539853
'im_5723.jpg',0.73804134,0.673080814,0.982457131,0.005820743,0.001506097,0.00119113,1.493997877,1.322807924
'im_5724.jpg',1.233849264,0.97290229,1.313967773,0.006053822,0.001223488,0.00093541,1.398525842,1.130661393
'im_5725.jpg',0.992638078,0.808689474,1.067404596,0.006414181,0.000892439,0.000733142,1.347268357,1.151618226
'im_5726.jpg',1.194906979,0.818537563,0.823787784,0.005706626,0.001117892,0.001334382,1.294593402,1.049890032
'im_5727.jpg',1.178476777,0.986450645,1.382028455,0.004518632,0.000629287,0.000684459,1.162360392,0.828826451
'im_5728.jpg',0.851809798,0.771420919,0.997685538,0.007116216,0.000857194,0.001196352,1.454003497,1.281897378
'im_5729.jpg',0.469724225,0.379805052,0.583030589,7.56E-06,7.06E-05,0.000253325,4.68E-01,0.005833081
'im_573.jpg',1.51133728,1.140416677,1.613981655,0.006491044,0.001274401,0.000960798,1.769050779,1.403435296
'im_5730.jpg',1.058880921,0.824339857,0.787728905,0.006224369,0.000926968,0.001890536,1.33024883,1.136990151
'im_5731.jpg',0.545065197,0.903302877,1.103947836,0.002247,0.000763416,0.000288704,0.55110686,0.279698396
'im_5732.jpg',0.773548069,0.475942688,0.978185324,0.004078044,0.000181,0.000202913,0.705515678,0.496526883
'im_5733.jpg',0.463049865,0.372457805,0.478364233,0.002739888,0.000545437,0.00022613,0.399071595,0.114384098
'im_5734.jpg',1.377674698,0.960674314,1.329381049,0.004326285,0.000705419,0.000693993,1.231781771,0.834904833
'im_5735.jpg',0.743998589,0.497877778,0.656997872,0.002755518,0.000622152,0.000640314,0.662402824,0.444565957
'im_5736.jpg',0.816565126,0.814436187,1.203968569,0.003245125,0.000581822,0.000873256,0.740476695,0.480759075
'im_5737.jpg',1.211361999,1.08906989,0.987687845,0.013176562,0.001059972,0.001443047,2.547068528,2.418501968
'im_5738.jpg',1.353177922,0.996288118,1.363523133,0.010184835,0.002305021,0.001766385,2.48842565,2.255982495
'im_5739.jpg',1.010001797,0.9432441,1.052078133,0.002251394,0.001008123,0.000647606,0.868460494,0.457654169
'im_574.jpg',0.861312906,0.668963159,0.917950184,0.005176254,0.001500937,0.001441719,1.105688137,0.912099659
'im_5740.jpg',0.846893782,0.793664266,0.840563799,0.004622979,0.001589329,0.000936553,1.191116527,0.964583063
'im_5741.jpg',0.610367062,0.683540997,0.682190113,0.001512887,0.00044577,8.89E-05,0.434992076,0.177100755
'im_5742.jpg',1.23676191,1.046076673,0.944179254,0.005385669,0.000956023,0.001260631,1.290382621,0.979303219
'im_5743.jpg',1.037309483,0.8686943,1.089473556,0.005283614,0.000797479,0.000743408,1.056437211,0.792957356
'im_5744.jpg',0.773307912,0.751390589,0.881886562,0.003558985,0.000683559,0.000825102,0.778168782,0.597927449
'im_5745.jpg',1.408524745,0.979480939,1.29913883,0.005840639,0.000841556,0.000444487,1.516391663,1.175654108
'im_5746.jpg',0.930339564,0.885477913,1.203022977,0.003932333,0.001307911,0.000764353,1.109585996,0.83117996
'im_5747.jpg',0.612034734,0.465358905,0.789035024,0.001049567,0.000315962,0.000633142,0.467481796,0.09802969
'im_5748.jpg',0.742965104,0.510176697,0.606396149,0.004619775,0.000543669,0.000673856,0.963892857,0.830665039
'im_5749.jpg',0.938978197,0.71314835,1.21676442,0.00340934,0.000373189,0.000312385,0.809359589,0.554974102
'im_575.jpg',1.54325863,0.996343386,1.215763571,0.008235073,0.000870028,0.000568483,1.914770602,1.618811485
'im_5750.jpg',1.498002698,1.168439946,1.428204671,0.008034629,0.001383786,0.000779027,1.956638091,1.682343155
'im_5751.jpg',1.217886486,0.82158283,0.883682973,0.005689293,0.000668583,0.000702393,1.33652921,1.064536116
'im_5752.jpg',1.244546125,0.872612027,1.040579823,0.007867615,0.001524462,0.00137586,2.001690411,1.73493682
'im_5753.jpg',0.774818809,0.531774251,0.645650544,0.000468233,9.36E-05,7.07E-05,0.480126979,0.037356691
'im_5754.jpg',0.801263052,0.45696588,0.742907223,0.005713677,0.000254959,0.000379912,1.029684476,0.904596098
'im_5755.jpg',0.658516267,0.680225467,0.797499407,0.004164591,0.00056931,0.000227407,0.751590395,0.558603262
'im_5756.jpg',0.650312234,0.530609896,0.670334912,0.004941086,0.000522155,0.001236053,0.991634059,0.870676832
'im_5757.jpg',0.920189353,0.870150795,1.075302882,0.004062876,0.001031383,0.000919156,1.039031794,0.754616056
'im_5758.jpg',0.619760251,0.408700584,0.781544946,0.003027205,0.000257364,0.000828165,0.668766807,0.501339561
'im_5759.jpg',1.099161665,0.849545346,1.228979138,0.00468278,0.00051242,0.000393702,1.080830814,0.831244437
'im_576.jpg',1.116226905,0.806382759,1.163092032,0.006187208,0.000889611,0.000699187,1.479263984,1.247602239
'im_5760.jpg',0.88595152,0.707264634,0.92468707,0.004192607,0.001103996,0.000873478,0.933594534,0.740855965
'im_5761.jpg',0.904154325,0.601354159,0.67736046,0.005792437,0.000705864,0.001164335,1.140922461,0.971212343
'im_5762.jpg',0.554501984,0.780507236,1.150816342,0.003832537,0.001026676,0.000926473,0.871561938,0.634623906
'im_5763.jpg',1.015853709,1.026338008,1.250233747,0.002077378,0.001731418,0.003810421,0.970810006,0.556702387
'im_5764.jpg',0.839823081,0.786898021,0.866140226,0.008663406,0.000836526,0.001059219,1.747427726,1.650226648
'im_5765.jpg',0.787208837,0.379475615,0.547430196,0.000185216,0.002325379,0.001335778,0.458095045,0.065113452
'im_5766.jpg',1.05906013,0.727805612,0.958758024,0.001304182,0.000104367,0.000269234,0.672626492,0.130017085
'im_5767.jpg',1.129693464,0.834595519,1.198022103,0.004228026,0.00073063,0.000647152,1.044155368,0.770982717
'im_5768.jpg',0.46603815,0.358980284,0.374118379,6.86E-05,0.000673955,6.16E-05,3.59E-01,0.007297888
'im_5769.jpg',0.908846505,0.443617481,0.515120809,0.001945491,0.000277596,0.000174897,0.645058898,0.316529385
'im_577.jpg',1.378537705,1.083824754,1.229539083,0.004537612,0.000730457,0.000325616,1.285314703,0.888173459
'im_5770.jpg',0.87588622,0.571181371,0.850279076,0.004078907,0.000682172,0.001022174,0.832514105,0.576819695
'im_5771.jpg',1.047822886,0.599983993,0.995439779,0.005618925,0.000473733,0.000521174,1.160427479,0.967671464
'im_5772.jpg',0.97264298,0.789132297,0.840086075,0.007067125,0.00102584,0.000704402,1.460801715,1.253666826
'im_5773.jpg',0.836206509,0.392546584,0.559935344,0.004085353,0.000152811,0.000336543,0.746971964,0.522549249
'im_5774.jpg',1.06067283,0.675439834,1.196019642,0.002465203,0.000185587,0.000261239,0.738924363,0.36826414
'im_5775.jpg',0.728020382,0.547867138,0.670551,0.002440282,0.000836759,0.000541414,0.623108384,0.3113959
'im_5776.jpg',0.53104338,0.509453615,0.706444063,0.002069376,0.00141096,0.001190842,0.466855948,0.253036489
'im_5777.jpg',1.020282599,0.698393636,0.896843143,0.004596887,0.001074702,0.000645824,1.07194597,0.841515206
'im_5778.jpg',0.885027744,1.005320927,1.182333591,0.003422924,0.001530314,0.000968348,1.076188205,0.764852971
'im_5779.jpg',0.913076243,0.700471401,1.03420186,0.001338167,0.000271436,0.000187525,0.596965626,0.203316167
'im_578.jpg',0.91971427,0.47201957,0.613996463,0.00418777,0.000730792,0.000584956,0.862199546,0.623025194
'im_5780.jpg',1.139937303,0.917787487,0.993994423,0.006036068,0.000955061,0.000588372,1.355768018,1.140266927
'im_5781.jpg',0.815459713,0.806702543,0.896514729,0.001286721,0.00053489,0.000286057,0.534734717,0.093960036
'im_5782.jpg',1.280123637,1.290501311,1.523496044,0.004358227,0.001542196,0.002268911,1.469911777,1.001177287
'im_5783.jpg',0.844092152,0.897299989,0.877252743,0.003733937,0.001810481,0.000797494,1.194596492,0.905428296
'im_5784.jpg',1.23501433,0.747289057,1.02592336,0.002146581,0.000125307,0.000191921,0.779388724,0.274917665
'im_5785.jpg',1.035257271,0.895418785,1.161409063,0.003499968,0.000829441,0.000917137,1.003470127,0.661950262
'im_5786.jpg',0.277451119,0.281785369,0.362249465,0,8.81E-05,0.000332527,NaN,NaN
'im_5787.jpg',0.738574424,0.419231067,0.45602871,0.00052481,0.000378712,0.000648666,0.477703437,0.043340554
'im_5788.jpg',0.67619763,1.31930869,1.296114192,0.006729784,0.001093143,0.000726029,1.270925754,1.089433961
'im_5789.jpg',1.320142495,0.917781687,1.176336298,0.008717779,0.001712651,0.001502517,2.103972547,1.816391441
'im_579.jpg',1.140568899,0.920491036,1.263994291,0.006270159,0.000342185,0.000400947,1.375943377,1.177045659
'im_5790.jpg',1.167786907,0.890239106,1.145375981,0.006415462,0.000509294,0.000608216,1.405852319,1.20317089
'im_5791.jpg',0.509425192,0.411883191,0.548409497,0.00328906,0.000473135,0.000858517,0.618745287,0.461916107
'im_5792.jpg',0.599363976,0.668366925,1.005655157,0.002930921,0.000395513,0.000364436,0.617695843,0.40998273
'im_5793.jpg',1.224239859,1.20905907,1.142689693,0.0042136,0.000962357,0.000774746,1.242066401,0.83460835
'im_5794.jpg',0.694144778,0.527785072,0.631185602,0.003891006,0.000729967,0.000965558,0.795921549,0.621987246
'im_5795.jpg',0.895136817,0.831967795,1.038236165,0.002963665,0.000647777,0.000768272,0.796509982,0.517495848
'im_5796.jpg',0.907445222,0.696017338,0.963408001,0.006924902,0.000220743,0.000248848,1.179462056,1.046174216
'im_5797.jpg',1.225504908,0.750407953,1.216101249,0.003342463,0.000252124,0.000335474,0.894828371,0.461847801
'im_5798.jpg',1.193650358,1.276604407,1.306316668,0.009325211,0.003088518,0.002936177,2.483612451,2.209620292
'im_5799.jpg',1.136077816,0.720699266,1.074561655,0.005658523,0.000997095,0.000697628,1.324804173,1.060860774
'im_58.jpg',0.964397731,0.731627453,1.277680665,0.002072655,0.000504693,0.001051834,0.724840201,0.374374937
'im_580.jpg',1.785897252,0.921079267,1.181368247,0.008845826,0.000411964,0.000315878,2.005881686,1.684096359
'im_5800.jpg',1.121965544,1.130384187,1.268920064,0.005990532,0.001969586,0.000706342,1.620615406,1.342027757
'im_581.jpg',0.914294035,0.52304307,0.77651821,0.001932281,0.000484497,0.000276904,0.587886583,0.232072527
'im_582.jpg',1.056412436,0.977305583,1.336922743,0.00300803,0.000797611,0.000737505,0.873130966,0.476171117
'im_583.jpg',0.827333851,0.765376464,1.000731225,0.00238768,0.000627059,0.000249774,0.575693248,0.26637979
'im_584.jpg',1.097594916,0.975810589,1.316486246,0.006971972,0.00212622,0.001259939,1.88790781,1.627234607
'im_585.jpg',1.357752224,0.799337154,1.121837463,0.008715304,0.000473898,0.000308708,1.858208752,1.662005502
'im_586.jpg',1.181713367,1.106193317,1.291833093,0.008306416,0.001549277,0.000742337,1.984475032,1.748125361
'im_587.jpg',1.341206838,0.825403323,1.129320389,0.006495397,0.000523298,0.000440282,1.528988309,1.25695255
'im_588.jpg',1.33474267,1.127387184,1.071296417,0.009427443,0.001245605,0.000609434,2.160634501,1.927992826
'im_589.jpg',1.512020111,0.84676385,1.192060027,0.006504933,0.000699837,0.000479787,1.620354838,1.298910444
'im_59.jpg',1.458981736,1.15314468,1.317614255,0.006147381,0.000790108,0.000501688,1.586375616,1.227679748
'im_590.jpg',1.205111001,0.595476026,0.81301296,0.003256427,0.000393704,0.000547013,0.933229044,0.539252633
'im_591.jpg',1.416441472,1.128105973,1.537935233,0.009170343,0.001111401,0.001198827,2.157249259,1.868232392
'im_592.jpg',1.578793346,1.154431161,1.237250346,0.009387737,0.001270849,0.000889889,2.240513643,1.923514988
'im_593.jpg',1.005613906,0.812921961,1.12211711,0.006791692,0.0007616,0.000428169,1.509641969,1.330122222
'im_594.jpg',1.205126705,0.661550577,1.11823118,0.004127359,0.000419013,0.000280729,1.064771747,0.759461242
'im_595.jpg',1.014544513,0.663015794,1.003783401,0.010077152,0.000670037,0.0003307,1.992074244,1.863319908
'im_596.jpg',1.036012887,0.753541949,1.216798511,0.005015546,0.000534576,0.000603289,1.098957229,0.873650838
'im_597.jpg',0.95219693,0.808090184,0.953853244,0.004000786,0.00041768,0.000422676,0.731944256,0.533447706
'im_598.jpg',0.898626585,0.696419989,0.656537799,0.003058009,0.00107675,0.000432577,1.039680464,0.68495191
'im_599.jpg',1.184310264,1.056262208,0.851392737,0.005560174,0.00131224,0.001635338,1.483893629,1.199275142
'im_6.jpg',0.95771319,0.743834794,0.93787981,0.003732847,0.001009679,0.001245399,0.975495357,0.734020536
'im_60.jpg',0.793382922,0.522629679,1.18348334,0.002646921,0.000486019,0.00041991,0.684540013,0.480703629
'im_600.jpg',0.850087432,0.615978875,0.764777733,0.00355418,0.000891271,0.000628599,0.875209888,0.682361545
'im_6001.jpg',0.973480129,0.891082768,0.909092957,0.004165995,0.001338947,0.002144384,1.160308323,0.845533955
'im_6002.jpg',0.987365229,0.506765734,0.658225621,0.00439483,0.002016336,0.004849021,0.829549821,0.589894627
'im_6003.jpg',1.303638509,1.017097138,0.816221446,0.010135186,0.002975821,0.004576636,2.436961179,2.222101124
'im_6004.jpg',0.797463272,0.565725269,0.564961151,0.005892886,0.001205208,0.00109609,1.305747442,1.133511319
'im_6005.jpg',0.73716436,0.673308361,0.679276774,0.003884152,0.000707697,0.000774748,0.613356522,0.418814271
'im_6006.jpg',1.016448388,0.393768776,0.433250176,0.008616883,0.00085564,0.000708639,1.642431881,1.482008132
'im_6007.jpg',0.537758295,0.34524358,0.407920555,0.000679666,0.00047357,0.000792758,0.4242928,0.049213327
'im_6008.jpg',1.120853175,0.643416063,0.743137807,0.006488223,0.001635882,0.000995095,1.559609189,1.382903577
'im_6009.jpg',1.031191377,0.779652104,0.963855306,0.01012878,0.001003415,0.000940418,2.001362181,1.86270866
'im_601.jpg',1.151902699,0.476473815,0.725723029,0.011398868,0.000246221,0.000229335,2.245098341,2.184385949
'im_6010.jpg',0.730759745,0.479063954,0.667269279,0.004564632,0.000944876,0.001109833,0.978999684,0.853535004
'im_6011.jpg',1.053642317,0.605135816,0.755333292,0.006192947,0.001843845,0.00291404,1.43998432,1.286228885
'im_6012.jpg',1.18369308,0.552167434,0.561242078,0.009375124,0.00063494,0.000219815,1.915560615,1.775199207
'im_6013.jpg',1.270950606,0.951522222,1.017051086,0.00756137,0.001553806,0.001160789,1.978181845,1.676677344
'im_6014.jpg',0.647458646,0.411392501,0.396596402,0.004357944,0.000742762,0.000343409,0.739648351,0.599722453
'im_6015.jpg',1.179819415,0.701550532,0.808367206,0.009211919,0.001528006,0.001509208,1.986610814,1.815849388
'im_6016.jpg',1.274152914,0.808823698,0.65415839,0.008326654,0.000883175,0.000712218,1.881153851,1.649438488
'im_6017.jpg',0.888070743,0.488779193,0.753996019,0.007193352,0.000364686,0.000501347,1.325003586,1.212062428
'im_6018.jpg',0.972721552,0.862849168,0.924509062,0.007452215,0.001172252,0.001200366,1.62178174,1.429196303
'im_6019.jpg',1.088302772,0.706685868,1.042206007,0.009571013,0.000447017,0.000281614,1.874772678,1.768693365
'im_602.jpg',1.225464353,0.612014035,0.964289715,0.004392588,0.000325159,0.000273825,0.969492603,0.649044211
'im_6020.jpg',0.818224828,0.521693623,0.795917418,0.003369492,0.000790404,0.00150709,0.75628756,0.548394583
'im_6021.jpg',0.742235744,0.685237381,0.860725499,0.003905741,0.001389577,0.001999581,0.890919886,0.702120152
'im_6022.jpg',0.92748085,0.603625947,0.736903913,0.002710105,0.000921556,0.000682398,0.75561045,0.467049183
'im_6023.jpg',1.333570135,0.914769817,0.954849216,0.009746026,0.002420461,0.00242097,2.425551134,2.188112507
'im_6024.jpg',1.236576685,0.76435209,0.821015258,0.007643384,0.002342738,0.001980786,1.800540276,1.599417895
